,album_date,artist_id,artist_name,mp3,track_id,track_length,track_name,track_pop,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence
229,2015-10-30,5yRBDiQxiBWgaUHdLnIMCi,Nick Höppner,https://p.scdn.co/mp3-preview/6dcb425f8f87b1f15ccc32bf4cb55e9611e63e59?cid=142c36ced4ff4aa68d784c0db9923467,6DlIKqRAt2yDChVKYSlXaF,307925,Double-Cross,8,0.0138,0.802,307926,0.858,0.859,10,0.115,-13.136,0,0.0567,126.006,4,0.039
230,2015-10-30,52NOZYgYNsmv3nS0me6cqO,Answer Code Request,https://p.scdn.co/mp3-preview/dcf7be90def648ffde3b8d57d0e0ad10887a08bb?cid=142c36ced4ff4aa68d784c0db9923467,4n5LqiqOX4HqiTPjDIpnds,342029,Zeitspielraum,12,0.00303,0.796,342030,0.656,0.884,8,0.191,-9.263,1,0.0395,129.003,4,0.171
231,2015-10-30,1TNN6sPJ4KJ3ohqsjwZepk,Doms & Deykers,https://p.scdn.co/mp3-preview/908179688e81f9c69ab9a93011711a9546187fec?cid=142c36ced4ff4aa68d784c0db9923467,4QdhXGjMBEgCPpMRxuf7oy,474006,Whirling,7,0.00683,0.61,474006,0.65,0.934,7,0.107,-9.47,1,0.0443,130.001,4,0.484
232,2015-10-30,5LlKDT1QsNNXrX6atoNDtP,Virginia,https://p.scdn.co/mp3-preview/8d530ec173eb5745a94f7af21ff09665361cc5e4?cid=142c36ced4ff4aa68d784c0db9923467,7dr0QvbuhnWCZ1Uxbvuo4X,393000,Never Underestimate,12,0.156,0.764,393000,0.76,0.924,0,0.11,-12.679,0,0.0495,120.002,4,0.466
233,2015-10-30,66bQLQsTSlK34m12wjyneM,Anthony Parasole,https://p.scdn.co/mp3-preview/099cbadfe57923740bf7d8c23aa18d259365c1d2?cid=142c36ced4ff4aa68d784c0db9923467,6Ab6eOAd92NcLz0DzceibZ,319000,Heartbeat,11,0.000356,0.785,319000,0.725,0.859,1,0.0838,-10.567,1,0.0851,132.005,4,0.656
234,2015-10-30,68i1l0GWQ5dwzAy1UVNHNw,Martyn,https://p.scdn.co/mp3-preview/c1a908f0631ac873bcee7451a3cf3b7f60d8dbb1?cid=142c36ced4ff4aa68d784c0db9923467,3KOm9uwUd6HA288GmHfzd0,456964,Jah Bedouin,21,0.0253,0.737,456965,0.951,0.891,1,0.484,-8.084,1,0.0401,130.006,4,0.429
235,2015-10-30,4ZMYjOvo4ciEwFRqfcHRyU,Dinky,https://p.scdn.co/mp3-preview/5377cf196674a8bbc533ce644803b6e3829b79f1?cid=142c36ced4ff4aa68d784c0db9923467,03SbpJNXCiV62j4QQG3Fg9,475000,Planes,9,0.0114,0.804,475000,0.567,0.896,7,0.237,-7.93,1,0.0475,121.988,4,0.635
236,2015-10-30,3fI3Z6NnYoeSQjcqPQDbM4,Len Faki,https://p.scdn.co/mp3-preview/ffb95424a3e2fec17b6eb0b10e2e7813dbdc3922?cid=142c36ced4ff4aa68d784c0db9923467,4pQ2tLqQE3AUMZeEPhNYX4,296495,Rainbow Delta - Ambient Mix,11,0.0215,0.569,296496,0.623,0.952,9,0.12,-12.318,0,0.0361,113.998,4,0.039
237,2015-10-30,1ZdExG4ySeqy04z4DwAXgI,S,https://p.scdn.co/mp3-preview/a4a9e759818c38df85e437937c1bbde64780e2cd?cid=142c36ced4ff4aa68d784c0db9923467,1Qd5YAEkGCU1LpndB22h5o,293000,The Launderette,6,0.0054,0.781,293000,0.501,0.828,10,0.131,-13.594,0,0.0619,129.834,4,0.181
238,2015-10-30,4hX6R5U9TLcEVwwIjrFRcZ,Atom™,https://p.scdn.co/mp3-preview/539cdadd150f06299f95d0a818df83c8fb81018a?cid=142c36ced4ff4aa68d784c0db9923467,7ngUU79RiZUte8KvcHWZM8,342004,Physik E7532,11,0.00297,0.635,342005,0.549,0.826,6,0.112,-12.151,0,0.0387,125.001,4,0.0672
