,album_date,artist_id,artist_name,mp3,track_id,track_length,track_name,track_pop,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence
429,2017-04-14,3y1SoTOdrmRNTBVph5T0VZ,Laurent Garnier,https://p.scdn.co/mp3-preview/eb1bd5e8ede6be589b4ece34e2afa1a3791eca1b?cid=142c36ced4ff4aa68d784c0db9923467,6GrRDzWnorYDzWUNx81Y0D,652547,From The Crypt To The Astrofloor,19,0.000164,0.518,652547,0.737,0.848,1,0.1,-9.374,1,0.0365,126.002,3,0.0727
430,2017-04-14,3y1SoTOdrmRNTBVph5T0VZ,Laurent Garnier,https://p.scdn.co/mp3-preview/223cb629e9dbfe3ff05315c413d5aaad06df8435?cid=142c36ced4ff4aa68d784c0db9923467,5jIXUbLvRdxCMdFm0dFkU7,558037,Swinging @ Da Suga!,9,0.000189,0.62,558037,0.688,0.916,4,0.362,-11.77,0,0.0457,125.99,4,0.158
431,2017-06-09,482tFoPyYAl3JDPXHKGAQr,Christian Nielsen,https://p.scdn.co/mp3-preview/5d04157314b526ac223af844800bbaff9304a466?cid=142c36ced4ff4aa68d784c0db9923467,6TQbInW2JWF6oPrR7E6jVw,433841,Hard Times,6,0.451,0.584,433842,0.549,0.675,9,0.488,-15.521,0,0.036,125.999,4,0.212
432,2017-06-09,0Dc7CbTE5mcvrprttS6GDs,Locked Groove,https://p.scdn.co/mp3-preview/76947cef1acca4c7bfeea5218f32166cef925955?cid=142c36ced4ff4aa68d784c0db9923467,2jzRYkq9TE3HHvx7Lt5ihl,437763,Dawn,1,0.0148,0.818,437763,0.809,0.75,2,0.104,-10.936,1,0.0803,124.014,4,0.0608
433,2017-05-26,2D9Oe8R9UhbMvFAsMJpXj0,Kölsch,https://p.scdn.co/mp3-preview/698bd9637c2fb7df47e6e6a7596c9ca6bcdd89f6?cid=142c36ced4ff4aa68d784c0db9923467,5JLQowc8Yh68NWxmrnA2Od,442408,PUSH,25,3.31e-05,0.644,442408,0.747,0.771,4,0.107,-10.272,0,0.0539,123.004,3,0.0322
434,2017-05-26,2D9Oe8R9UhbMvFAsMJpXj0,Kölsch,https://p.scdn.co/mp3-preview/6298733cf1719f0748e3a6f2aca37b06840ec62e?cid=142c36ced4ff4aa68d784c0db9923467,0la90z5lopHjIgCsYpwqDS,667515,Goodbye,18,0.00239,0.643,667516,0.498,0.781,9,0.0823,-11.765,0,0.0386,123.002,4,0.177
435,2017-08-11,6xYBrFTJUOzyzMvhUiFHuB,Danny Daze,https://p.scdn.co/mp3-preview/10f8a9abb2297a3d678c84e3cdd2eddde5633f6b?cid=142c36ced4ff4aa68d784c0db9923467,62oKHYDQ00F9bTTpL3zmXa,508725,Aire,21,0.019,0.588,508726,0.668,0.744,2,0.111,-12.995,1,0.0374,127.996,4,0.14
436,2017-08-11,5OvpF1A65DXs93M9NfPIjT,Patrice Bäumel,https://p.scdn.co/mp3-preview/d14d6ac4180fdcc1c8ceb4d74996709132a5364d?cid=142c36ced4ff4aa68d784c0db9923467,1MTiQMxFQIoREdCjLWMwZM,429143,Sorcery,19,3.44e-05,0.801,429144,0.882,0.95,10,0.0592,-11.534,0,0.0482,126.017,4,0.192
437,2017-10-06,1tr4INAaJnFgULvy5bKmV0,Voigt & Voigt,https://p.scdn.co/mp3-preview/0bcdc704cff4fc15afa65aed1451c3fe6c5b8850?cid=142c36ced4ff4aa68d784c0db9923467,7Go0wVgnZYLoECye9CiZrZ,368121,Sanfte Grüsse,2,0.0262,0.85,368121,0.551,0.904,11,0.108,-9.943,0,0.152,122.996,4,0.255
438,2017-10-06,1tr4INAaJnFgULvy5bKmV0,Voigt & Voigt,https://p.scdn.co/mp3-preview/6f6f96380cf046b8ff016cbadcc057f5b6905c03?cid=142c36ced4ff4aa68d784c0db9923467,7Kbv6cttlOpvjC8IScfT8J,563078,Durchdringung,2,2.79e-05,0.458,563078,0.699,0.903,5,0.343,-10.595,0,0.0318,124.009,4,0.0646
